"Name"	"FC"	"PValue"	"Marker"
"3563"	"ID3563"	1.070819	0.812877	0
"3564"	"ID3564"	2.97337	0.006777	0
"3565"	"ID3565"	1.03247	0.864883	0
"3566"	"ID3566"	1.234726	0.003019	0
"3567"	"ID3567"	2.101446	0.136191	0
"3568"	"ID3568"	0.486536	0.127628	0
"3569"	"ID3569"	1.068757	0.892494	0
"3570"	"ID3570"	0.301146	0.004834	0
"3571"	"ID3571"	1.059534	0.844754	0
"3572"	"ID3572"	1.496103	0.017084	0
"3573"	"ID3573"	0.802997	0.462487	0
"3574"	"ID3574"	1.154366	0.763106	0
"3575"	"ID3575"	0.792515	0.501806	0
"3576"	"ID3576"	0.659808	0.256941	0
"3577"	"ID3577"	0.185151	0.008322	0
"3578"	"ID3578"	1.651542	0.001944	0
"3579"	"ID3579"	0.09335	0.361558	0
"3580"	"ID3580"	1.919757	0.529993	0
"3581"	"ID3581"	0.620396	0.320927	0
"3582"	"ID3582"	1.173666	0.12619	0
"3583"	"ID3583"	1.11464	0.606687	0
"3584"	"ID3584"	1.316083	0.002773	0
"3585"	"ID3585"	2.12026	0.082412	0
"3586"	"ID3586"	2.4074	0.152334	0
"3587"	"ID3587"	1.241916	0.083309	0
"3588"	"ID3588"	0.671733	0.568298	0
"3589"	"ID3589"	2.758754	0.235551	0
"3590"	"ID3590"	0.905041	0.867989	0
"3591"	"ID3591"	0.544817	0.48978	0
"3592"	"ID3592"	0.576443	0.248215	0
"3593"	"ID3593"	1.402061	0.039133	0
"3594"	"ID3594"	0.616337	0.531143	0
"3595"	"ID3595"	1.541749	0.683783	0
"3596"	"ID3596"	0.563327	0.223696	0
"3597"	"ID3597"	1.873308	0.363451	0
"3598"	"ID3598"	0.438062	0.264025	0
"3599"	"ID3599"	0.956124	0.319566	0
"3600"	"ID3600"	2.443769	0.16087	0
"3601"	"ID3601"	1.490647	0.428881	0
"3602"	"ID3602"	0.475496	0.121908	0
"3603"	"ID3603"	1.185822	0.796969	0
"3604"	"ID3604"	3.277945	0.236846	0
"3605"	"ID3605"	1.968093	0.000102	0
"3606"	"ID3606"	0.504265	0.101687	0
"3607"	"ID3607"	1.436718	0.515486	0
"3608"	"ID3608"	0.730255	0.54349	0
"3609"	"ID3609"	0.108391	0.002084	0
"3610"	"ID3610"	4.300348	0.158277	0
"3611"	"ID3611"	0.547066	0.17327	0
"3612"	"ID3612"	2.029076	0.318253	0
"3613"	"ID3613"	0.745942	0.008412	0
"3614"	"ID3614"	0.387017	0.033267	0
"3615"	"ID3615"	1.054193	0.945559	0
"3616"	"ID3616"	0.684039	0.448861	0
"3617"	"ID3617"	1.483493	0.02876	0
"3618"	"ID3618"	1.147508	0.83809	0
"3619"	"ID3619"	0.056436	2.8e-05	0
"3620"	"ID3620"	2.363688	0.103846	0
"3621"	"ID3621"	1.206327	0.556445	0
"3622"	"ID3622"	0.944986	0.533043	0
"3623"	"ID3623"	0.98119	0.965302	0
"3624"	"ID3624"	1.810634	0.027962	0
"3625"	"ID3625"	0.367961	0.03276	0
"3626"	"ID3626"	0.432535	0.434048	0
"3627"	"ID3627"	0.103344	3.9e-05	0
"3628"	"ID3628"	42.060123	0.124271	0
"3629"	"ID3629"	0.215559	0.00044	0
"3630"	"ID3630"	1.780764	0.025858	0
"3631"	"ID3631"	2.410064	0.121661	0
"3632"	"ID3632"	2.949189	0.148363	0
"3633"	"ID3633"	1.24439	0.15595	0
"3634"	"ID3634"	0.881147	0.786738	0
"3635"	"ID3635"	0.57303	0.515142	0
"3636"	"ID3636"	4.907675	0.003428	0
"3637"	"ID3637"	2.754966	0.044801	0
"3638"	"ID3638"	1.342478	0.403115	0
"3639"	"ID3639"	0.918626	0.575273	0
"3640"	"ID3640"	2.636814	0.442848	0
"3641"	"ID3641"	1.712628	0.345628	0
"3642"	"ID3642"	10.053357	0.0327	0
"3643"	"ID3643"	1.101866	0.842451	0
"3644"	"ID3644"	1.530523	0.046136	0
"3645"	"ID3645"	7.596199	0.000113	0
"3646"	"ID3646"	0.141272	0.012064	0
"3647"	"ID3647"	0.44148	0.022421	0
"3648"	"ID3648"	0.674578	0.093126	0
"3649"	"ID3649"	0.885661	0.814787	0
"3650"	"ID3650"	0.504676	0.009401	0
"3651"	"ID3651"	0.848484	0.752215	0
"3652"	"ID3652"	0.969627	0.906038	0
"3653"	"ID3653"	1.577981	0.017897	0
"3654"	"ID3654"	0.564564	0.023689	0
"3655"	"ID3655"	8.672858	0.062232	0
"3656"	"ID3656"	0.136373	0.162349	0
"3657"	"ID3657"	0.144647	0.00013	0
"3658"	"ID3658"	4.005619	0.049575	0
"3659"	"ID3659"	0.815854	0.620185	0
"3660"	"ID3660"	1.845179	0.290903	0
"3661"	"ID3661"	3.345245	0.067825	0
"3662"	"ID3662"	0.496561	0.200908	0
"3663"	"ID3663"	0.538534	0.074901	0
"3664"	"ID3664"	0.779601	0.409588	0
"3665"	"ID3665"	1.895377	0.269604	0
"3666"	"ID3666"	1.210355	0.146605	0
"3667"	"ID3667"	30.404079	0.020362	0
"3668"	"ID3668"	3.990514	0.012432	0
"3669"	"ID3669"	1.67567	0.001887	0
"3670"	"ID3670"	0.81509	0.64768	0
"3671"	"ID3671"	3.432398	0.063454	0
"3672"	"ID3672"	1.992749	0.095903	0
"3673"	"ID3673"	1.140783	0.845907	0
"3674"	"ID3674"	0.969132	0.951727	0
"3675"	"ID3675"	0.522056	0.106536	0
"3676"	"ID3676"	3.541848	0.000296	0
"3677"	"ID3677"	1.960607	0.309263	0
"3678"	"ID3678"	0.842794	0.623986	0
"3679"	"ID3679"	0.811875	0.563679	0
"3680"	"ID3680"	5.040916	0.115756	0
"3681"	"ID3681"	1.767995	0.266433	0
"3682"	"ID3682"	1.177837	0.726694	0
"3683"	"ID3683"	0.475462	0.060528	0
"3684"	"ID3684"	1.204938	0.689507	0
"3685"	"ID3685"	30.205287	0.000256	0
"3686"	"ID3686"	1.506895	0.074874	0
"3687"	"ID3687"	0.638854	0.15282	0
"3688"	"ID3688"	0.528862	0.078615	0
"3689"	"ID3689"	0.574488	0.381554	0
"3690"	"ID3690"	0.049863	0.334712	0
"3691"	"ID3691"	6.896715	0.002554	0
"3692"	"ID3692"	1.157569	0.00653	0
"3693"	"ID3693"	0.758528	0.228503	0
"3694"	"ID3694"	1.744758	0.00559	0
"3695"	"ID3695"	0.336446	0.078187	0
"3696"	"ID3696"	1.18514	0.000869	0
"3697"	"ID3697"	1.29427	0.511728	0
"3698"	"ID3698"	0.640425	0.383021	0
"3699"	"ID3699"	0.736915	0.579341	0
"3700"	"ID3700"	1.207319	0.641312	0
"3701"	"ID3701"	0.760659	0.355013	0
"3702"	"ID3702"	0.440104	0.017321	0
"3703"	"ID3703"	1.196456	0.728404	0
"3704"	"ID3704"	0.541	0.210213	0
"3705"	"ID3705"	0.747046	0.339527	0
"3706"	"ID3706"	0.669894	0.007238	0
"3707"	"ID3707"	4.847178	0.041062	0
"3708"	"ID3708"	1.69906	0.01012	0
"3709"	"ID3709"	1.037838	0.95873	0
"3710"	"ID3710"	7.838221	0.00212	0
"3711"	"ID3711"	0.044001	0.050218	0
"3712"	"ID3712"	7.260666	0.012118	0
"3713"	"ID3713"	0.322541	0.193679	0
"3714"	"ID3714"	1.349232	0.630667	0
"3715"	"ID3715"	0.632215	0.050967	0
"3716"	"ID3716"	4.079663	0.263138	0
"3717"	"ID3717"	0.233952	0.005819	0
"3718"	"ID3718"	0.866883	0.818455	0
"3719"	"ID3719"	0.755465	0.496527	0
"3720"	"ID3720"	0.651605	0.012361	0
"3721"	"ID3721"	0.634577	0.440301	0
"3722"	"ID3722"	0.823168	0.850475	0
"3723"	"ID3723"	0.041609	1.9e-05	0
"3724"	"ID3724"	0.891119	0.751826	0
"3725"	"ID3725"	1.241366	0.204871	0
"3726"	"ID3726"	2.109659	0.050668	0
"3727"	"ID3727"	1.143635	0.66287	0
"3728"	"ID3728"	2.382705	0.01121	0
"3729"	"ID3729"	0.520712	0.060802	0
"3730"	"ID3730"	1.24217	0.021197	0
"3731"	"ID3731"	0.939704	0.760217	0
"3732"	"ID3732"	1.85839	0.000246	0
"3733"	"ID3733"	0.479231	0.447581	0
"3734"	"ID3734"	1.612676	0.006274	0
"3735"	"ID3735"	1.582722	0.531993	0
"3736"	"ID3736"	1.888824	0.322796	0
"3737"	"ID3737"	1.111328	0.065422	0
"3738"	"ID3738"	0.538265	0.044781	0
"3739"	"ID3739"	2.010947	0.421442	0
"3740"	"ID3740"	1.697619	0.230721	0
"3741"	"ID3741"	0.943157	0.931998	0
"3742"	"ID3742"	1.775519	0.231895	0
"3743"	"ID3743"	1.251268	0.69085	0
"3744"	"ID3744"	1.703051	0.353135	0
"3745"	"ID3745"	0.949649	0.805451	0
"3746"	"ID3746"	0.187439	0.417635	0
"3747"	"ID3747"	4.227995	0.011234	0
"3748"	"ID3748"	0.583923	0.195876	0
"3749"	"ID3749"	2.577036	0.002256	0
"3750"	"ID3750"	1.136008	0.159949	0
"3751"	"ID3751"	9.675548	0.000665	0
"3752"	"ID3752"	2.975003	0.000593	0
"3753"	"ID3753"	1.155951	0.24061	0
"3754"	"ID3754"	1.206121	0.505737	0
"3755"	"ID3755"	0.5803	0.198321	0
"3756"	"ID3756"	37.733379	3.8e-05	0
"3757"	"ID3757"	1.169612	0.865689	0
"3758"	"ID3758"	0.766937	0.169619	0
"3759"	"ID3759"	1.061583	0.84569	0
"3760"	"ID3760"	0.390236	0.016107	0
"3761"	"ID3761"	7.416038	0.058662	0
"3762"	"ID3762"	1.734251	0.569354	0
"3763"	"ID3763"	1.264344	0.601587	0
"3764"	"ID3764"	0.678399	0.319348	0
"3765"	"ID3765"	1.14601	0.060931	0
"3766"	"ID3766"	1.266338	0.751666	0
"3767"	"ID3767"	0.676028	0.433533	0
"3768"	"ID3768"	1.383744	0.649133	0
"3769"	"ID3769"	0.82351	0.174591	0
"3770"	"ID3770"	0.781284	0.826063	0
"3771"	"ID3771"	0.134964	0.00035	0
"3772"	"ID3772"	2.710373	1e-05	0
"3773"	"ID3773"	2.728335	0.336969	0
"3774"	"ID3774"	7.154735	8e-06	0
"3775"	"ID3775"	2.768301	0.16365	0
"3776"	"ID3776"	0.74657	0.222523	0
"3777"	"ID3777"	0.801535	0.285636	0
"3778"	"ID3778"	1.391332	0.335721	0
"3779"	"ID3779"	0.311157	0.000436	0
"3780"	"ID3780"	0.516986	0.023514	0
"3781"	"ID3781"	1.150136	0.73249	0
"3782"	"ID3782"	2.154834	0.304755	0
"3783"	"ID3783"	7.759412	0.006291	0
"3784"	"ID3784"	1.787377	0.06239	0
"3785"	"ID3785"	0.705442	0.573309	0
"3786"	"ID3786"	0.30672	0.28119	0
"3787"	"ID3787"	5.216466	0.073856	0
"3788"	"ID3788"	0.754118	0.002122	0
"3789"	"ID3789"	1.100101	0.750496	0
"3790"	"ID3790"	6.682227	0.005171	0
"3791"	"ID3791"	1.094923	0.199905	0
"3792"	"ID3792"	3.25389	0.273831	0
"3793"	"ID3793"	35.933421	0.377682	0
"3794"	"ID3794"	1.093006	0.826504	0
"3795"	"ID3795"	0.929967	0.269469	0
"3796"	"ID3796"	0.535939	0.211967	0
"3797"	"ID3797"	1.442731	0.207516	0
"3798"	"ID3798"	1.202381	0.5266	0
"3799"	"ID3799"	0.256805	0.401237	0
"3800"	"ID3800"	0.047036	0.00018	0
"3801"	"ID3801"	2.45636	0.237524	0
"3802"	"ID3802"	0.098067	0.000359	0
"3803"	"ID3803"	1.902509	0.110083	0
"3804"	"ID3804"	2.326496	0.333833	0
"3805"	"ID3805"	0.040049	0.000299	0
"3806"	"ID3806"	2.145107	0.001107	0
"3807"	"ID3807"	1.845557	0.356564	0
"3808"	"ID3808"	0.959275	0.928056	0
"3809"	"ID3809"	3.148138	0.000214	0
"3810"	"ID3810"	1.387652	0.638584	0
"3811"	"ID3811"	0.544663	0.014377	0
"3812"	"ID3812"	0.752063	0.659087	0
"3813"	"ID3813"	1.482045	0.574133	0
"3814"	"ID3814"	0.987443	0.983055	0
"3815"	"ID3815"	0.772259	0.638029	0
"3816"	"ID3816"	1.332059	0.584869	0
"3817"	"ID3817"	2.500233	0.042932	0
"3818"	"ID3818"	1.282243	0.520782	0
"3819"	"ID3819"	0.772604	0.665052	0
"3820"	"ID3820"	2.450709	0.448574	0
"3821"	"ID3821"	0.488581	0.001707	0
"3822"	"ID3822"	0.473669	0.100397	0
"3823"	"ID3823"	1.013146	0.975375	0
"3824"	"ID3824"	8.175693	0.092361	0
"3825"	"ID3825"	0.374343	0.029571	0
"3826"	"ID3826"	0.870534	0.674686	0
"3827"	"ID3827"	1.112121	0.844927	0
"3828"	"ID3828"	1.187484	0.569349	0
"3829"	"ID3829"	2.939915	0.000575	0
"3830"	"ID3830"	0.73352	0.607885	0
"3831"	"ID3831"	1.867752	0.289515	0
"3832"	"ID3832"	8.635032	0.024027	0
"3833"	"ID3833"	1.483597	0.225811	0
"3834"	"ID3834"	1.625413	0.255539	0
"3835"	"ID3835"	1.925741	0.179957	0
"3836"	"ID3836"	0.884333	0.493174	0
"3837"	"ID3837"	0.438615	0.199477	0
"3838"	"ID3838"	1.097113	0.687133	0
"3839"	"ID3839"	2.529224	0.209535	0
"3840"	"ID3840"	0.788491	0.20022	0
"3841"	"ID3841"	2.000649	0.277713	0
"3842"	"ID3842"	1.885174	0.007166	0
"3843"	"ID3843"	1.570203	0.694915	0
"3844"	"ID3844"	0.691028	0.00962	0
"3845"	"ID3845"	0.790051	0.54633	0
"3846"	"ID3846"	3.96848	0.002614	0
"3847"	"ID3847"	1.487423	0.573102	0
"3848"	"ID3848"	1.382455	0.525379	0
"3849"	"ID3849"	0.393578	0.017035	0
"3850"	"ID3850"	1.059497	0.859813	0
"3851"	"ID3851"	0.340793	0.163686	0
"3852"	"ID3852"	1.074714	0.137761	0
"3853"	"ID3853"	1.880087	0.023721	0
"3854"	"ID3854"	2.516295	0.006788	0
"3855"	"ID3855"	1.689455	0.244815	0
"3856"	"ID3856"	0.816287	0.011934	0
"3857"	"ID3857"	1.255378	0.733694	0
"3858"	"ID3858"	2.904701	0.038828	0
"3859"	"ID3859"	0.320385	0.000689	0
"3860"	"ID3860"	1.278923	0.215741	0
"3861"	"ID3861"	0.649441	0.248791	0
"3862"	"ID3862"	0.159121	1.2e-05	0
"3863"	"ID3863"	8.79405	0.003261	0
"3864"	"ID3864"	2.150504	0.158955	0
"3865"	"ID3865"	0.261693	0.000112	0
"3866"	"ID3866"	0.288419	0.169362	0
"3867"	"ID3867"	0.870728	0.166118	0
"3868"	"ID3868"	1.719099	0.111058	0
"3869"	"ID3869"	2.351107	0.011116	0
"3870"	"ID3870"	1.575308	0.205505	0
"3871"	"ID3871"	0.608792	0.29539	0
"3872"	"ID3872"	0.960225	0.587062	0
"3873"	"ID3873"	0.499869	0.045356	0
"3874"	"ID3874"	0.343017	0.004476	0
"3875"	"ID3875"	1.415122	0.466868	0
"3876"	"ID3876"	2.142123	0.13452	0
"3877"	"ID3877"	1.864333	0.001928	0
"3878"	"ID3878"	1.811426	0.14461	0
"3879"	"ID3879"	0.486986	0.032994	0
"3880"	"ID3880"	1.410757	0.150801	0
"3881"	"ID3881"	0.119214	0.009064	0
"3882"	"ID3882"	2.401676	0.017961	0
"3883"	"ID3883"	0.275241	0.031707	0
"3884"	"ID3884"	1.901836	0.001107	0
"3885"	"ID3885"	1.399041	0.614668	0
"3886"	"ID3886"	2.75617	0.01392	0
"3887"	"ID3887"	1.581286	0.628195	0
"3888"	"ID3888"	0.67288	0.552512	0
"3889"	"ID3889"	0.035364	6e-06	0
"3890"	"ID3890"	6.223726	0.070844	0
"3891"	"ID3891"	1.40755	0.156382	0
"3892"	"ID3892"	0.611815	0.034017	0
"3893"	"ID3893"	1.592695	0.011573	0
"3894"	"ID3894"	0.981936	0.980309	0
"3895"	"ID3895"	1.619668	0.517922	0
"3896"	"ID3896"	0.713949	0.078312	0
"3897"	"ID3897"	0.075443	0.118181	0
"3898"	"ID3898"	1.793201	0.014229	0
"3899"	"ID3899"	1.173908	0.003919	0
"3900"	"ID3900"	0.457378	0.165149	0
"3901"	"ID3901"	0.689768	0.000828	0
"3902"	"ID3902"	0.907428	0.890905	0
"3903"	"ID3903"	0.79628	0.428329	0
"3904"	"ID3904"	2.050879	0.246265	0
"3905"	"ID3905"	1.734392	0.000128	0
"3906"	"ID3906"	2.075636	0.014502	0
"3907"	"ID3907"	0.29497	0.1139	0
"3908"	"ID3908"	0.52449	0.120017	0
"3909"	"ID3909"	1.252417	0.195803	0
"3910"	"ID3910"	1.116506	0.542245	0
"3911"	"ID3911"	0.558534	0.580709	0
"3912"	"ID3912"	1.965537	0.243436	0
"3913"	"ID3913"	2.60013	0.457759	0
"3914"	"ID3914"	1.700651	0.55825	0
"3915"	"ID3915"	1.630099	0.2939	0
"3916"	"ID3916"	2.274269	0.17171	0
"3917"	"ID3917"	0.367653	0.003499	0
"3918"	"ID3918"	17.930641	0.049113	0
"3919"	"ID3919"	0.108378	0.209117	0
"3920"	"ID3920"	3.769247	0.014784	0
"3921"	"ID3921"	1.186133	0.829663	0
"3922"	"ID3922"	0.932403	0.47215	0
"3923"	"ID3923"	1.312277	0.697676	0
"3924"	"ID3924"	1.128459	0.862599	0
"3925"	"ID3925"	0.794075	0.594214	0
"3926"	"ID3926"	9.752069	0.013222	0
"3927"	"ID3927"	0.385017	0.505237	0
"3928"	"ID3928"	1.369682	0.006695	0
"3929"	"ID3929"	0.349606	0.312062	0
"3930"	"ID3930"	0.995949	0.97892	0
"3931"	"ID3931"	0.697963	0.424514	0
"3932"	"ID3932"	0.648475	0.591415	0
"3933"	"ID3933"	0.198796	0.04047	0
"3934"	"ID3934"	0.786657	0.705877	0
"3935"	"ID3935"	19.990768	1.2e-05	0
"3936"	"ID3936"	1.105625	0.879873	0
"3937"	"ID3937"	0.549697	0.155866	0
"3938"	"ID3938"	0.481809	0.411825	0
"3939"	"ID3939"	2.914289	0.351352	0
"3940"	"ID3940"	2.279761	0.011559	0
"3941"	"ID3941"	0.338125	0.064407	0
"3942"	"ID3942"	4.847351	0.000679	0
"3943"	"ID3943"	1.909712	0.290147	0
"3944"	"ID3944"	0.971026	0.90486	0
"3945"	"ID3945"	1.29759	0.416867	0
"3946"	"ID3946"	6.72521	0.120991	0
"3947"	"ID3947"	1.081189	0.902995	0
"3948"	"ID3948"	1.367106	0.134697	0
"3949"	"ID3949"	0.973467	0.952174	0
"3950"	"ID3950"	0.755643	0.524779	0
"3951"	"ID3951"	0.889131	0.633804	0
"3952"	"ID3952"	1.850803	0.254651	0
"3953"	"ID3953"	0.86962	0.643341	0
"3954"	"ID3954"	6.653378	0.005427	0
"3955"	"ID3955"	0.835613	0.585683	0
"3956"	"ID3956"	1.820114	0.031995	0
"3957"	"ID3957"	0.587981	0.436433	0
"3958"	"ID3958"	5.553442	0.014595	0
"3959"	"ID3959"	4.383779	0.214747	0
"3960"	"ID3960"	0.861776	0.17408	0
"3961"	"ID3961"	10.920004	0.000137	0
"3962"	"ID3962"	1.525843	0.096172	0
"3963"	"ID3963"	1.244264	0.52045	0
"3964"	"ID3964"	0.121775	0.053583	0
"3965"	"ID3965"	0.592377	0.34096	0
"3966"	"ID3966"	0.989522	0.979499	0
"3967"	"ID3967"	0.829742	0.699834	0
"3968"	"ID3968"	1.879349	0.239425	0
"3969"	"ID3969"	0.485981	0.177741	0
"3970"	"ID3970"	8.015986	0.018439	0
"3971"	"ID3971"	5.204516	0.006617	0
"3972"	"ID3972"	0.798826	0.527425	0
"3973"	"ID3973"	0.521946	0.283557	0
"3974"	"ID3974"	1.396619	0.06735	0
"3975"	"ID3975"	0.731258	0.091341	0
"3976"	"ID3976"	0.981313	0.974065	0
"3977"	"ID3977"	0.293389	0.018839	0
"3978"	"ID3978"	0.365226	0.223139	0
"3979"	"ID3979"	0.785317	0.073643	0
"3980"	"ID3980"	0.45543	0.013225	0
"3981"	"ID3981"	0.896141	0.811308	0
"3982"	"ID3982"	1.933794	0.272377	0
"3983"	"ID3983"	4.054857	0.004615	0
"3984"	"ID3984"	0.518007	0.173465	0
"3985"	"ID3985"	1.108736	0.791926	0
"3986"	"ID3986"	0.146935	0.146445	0
"3987"	"ID3987"	2.500692	0.006669	0
"3988"	"ID3988"	1.504488	0.015708	0
"3989"	"ID3989"	3.174161	0.028142	0
"3990"	"ID3990"	54.418934	7e-06	0
"3991"	"ID3991"	1.649296	0.119079	0
"3992"	"ID3992"	0.64652	0.57162	0
"3993"	"ID3993"	0.036545	0.000264	0
"3994"	"ID3994"	0.560144	0.002641	0
"3995"	"ID3995"	1.78473	0.280069	0
"3996"	"ID3996"	0.758304	0.429546	0
"3997"	"ID3997"	0.570999	0.499153	0
"3998"	"ID3998"	2.312055	0.33175	0
"3999"	"ID3999"	2.775801	0.002141	0
"4000"	"ID4000"	2.825133	4e-04	0
"4001"	"ID4001"	2.082145	0.049197	0
"4002"	"ID4002"	0.647715	0.440375	0
"4003"	"ID4003"	1.432146	0.380457	0
"4004"	"ID4004"	0.907692	0.653178	0
"4005"	"ID4005"	2.011863	0.073362	0
"4006"	"ID4006"	1.823204	0.004012	0
"4007"	"ID4007"	0.719877	0.496061	0
"4008"	"ID4008"	0.924021	0.869295	0
"4009"	"ID4009"	2.037853	0.033212	0
"4010"	"ID4010"	35.203511	0.04804	0
"4011"	"ID4011"	1.527089	0.05346	0
"4012"	"ID4012"	0.136627	0.004001	0
"4013"	"ID4013"	1.256716	0.005416	0
"4014"	"ID4014"	2.788844	0.022007	0
"4015"	"ID4015"	1.788898	0.283916	0
"4016"	"ID4016"	2.509762	5e-05	0
"4017"	"ID4017"	1.31886	0.466515	0
"4018"	"ID4018"	0.879989	0.803957	0
"4019"	"ID4019"	1.931112	0.119654	0
"4020"	"ID4020"	0.210828	0.005384	0
"4021"	"ID4021"	0.964334	0.966795	0
"4022"	"ID4022"	0.184567	0.000163	0
"4023"	"ID4023"	1.233971	0.015067	0
"4024"	"ID4024"	0.196418	0.003504	0
"4025"	"ID4025"	1.121855	0.842325	0
"4026"	"ID4026"	1.436981	0.252236	0
"4027"	"ID4027"	0.852423	0.671103	0
"4028"	"ID4028"	1.055496	0.912736	0
"4029"	"ID4029"	1.353434	0.445953	0
"4030"	"ID4030"	0.520401	0.483432	0
"4031"	"ID4031"	0.414697	0.320828	0
"4032"	"ID4032"	0.982589	0.938128	0
"4033"	"ID4033"	1.376981	0.056944	0
"4034"	"ID4034"	0.097035	0.302797	0
"4035"	"ID4035"	1.544829	0.243781	0
"4036"	"ID4036"	0.431277	0.239377	0
"4037"	"ID4037"	2.586037	3.5e-05	0
"4038"	"ID4038"	0.579582	0.203876	0
"4039"	"ID4039"	0.549046	0.096151	0
"4040"	"ID4040"	0.672808	0.295582	0
"4041"	"ID4041"	1.497422	0.550802	0
"4042"	"ID4042"	4.597872	0.342639	0
"4043"	"ID4043"	1.853971	0.359281	0
"4044"	"ID4044"	0.852845	0.757374	0
"4045"	"ID4045"	0.381276	0.1681	0
"4046"	"ID4046"	1.344996	0.672561	0
"4047"	"ID4047"	0.538718	0.015091	0
"4048"	"ID4048"	0.426371	0.065569	0
"4049"	"ID4049"	3.555036	0.032103	0
"4050"	"ID4050"	0.842417	0.750629	0
"4051"	"ID4051"	2.700862	0.207476	0
"4052"	"ID4052"	0.788137	0.061007	0
"4053"	"ID4053"	22.333144	0.119029	0
"4054"	"ID4054"	1.151964	0.696792	0
"4055"	"ID4055"	0.937369	0.678448	0
"4056"	"ID4056"	2.108031	0.073276	0
"4057"	"ID4057"	0.342546	0.358878	0
"4058"	"ID4058"	0.478381	0.586113	0
"4059"	"ID4059"	0.963011	0.901195	0
"4060"	"ID4060"	0.537837	0.096982	0
"4061"	"ID4061"	1.231808	0.58946	0
"4062"	"ID4062"	0.805389	0.132766	0
"4063"	"ID4063"	167.891152	0	0
"4064"	"ID4064"	0.675959	0.446925	0
"4065"	"ID4065"	2.052814	0.156523	0
"4066"	"ID4066"	1.183476	0.098322	0
"4067"	"ID4067"	0.509296	0.491271	0
"4068"	"ID4068"	0.761095	0.559291	0
"4069"	"ID4069"	0.697647	0.506743	0
"4070"	"ID4070"	0.215622	0.020857	0
"4071"	"ID4071"	0.405964	0.233959	0
"4072"	"ID4072"	1.185891	0.680557	0
"4073"	"ID4073"	1.009194	0.971328	0
"4074"	"ID4074"	7.564967	0.000109	0
"4075"	"ID4075"	3.053382	0.111906	0
"4076"	"ID4076"	1.186391	0.70806	0
"4077"	"ID4077"	1.010585	0.980219	0
"4078"	"ID4078"	2.168425	0.270609	0
"4079"	"ID4079"	2.628893	0.016309	0
"4080"	"ID4080"	0.56717	0.516289	0
"4081"	"ID4081"	0.146206	0.131818	0
"4082"	"ID4082"	0.52317	0.309759	0
"4083"	"ID4083"	1.402003	0.755596	0
"4084"	"ID4084"	4.384214	0.001769	0
"4085"	"ID4085"	0.534119	0.046984	0
"4086"	"ID4086"	1.227835	0.57004	0
"4087"	"ID4087"	0.010469	0	0
"4088"	"ID4088"	3.971126	0.001803	0
"4089"	"ID4089"	0.809357	0.00873	0
"4090"	"ID4090"	1.786591	0.387696	0
"4091"	"ID4091"	1.184353	0.101644	0
"4092"	"ID4092"	3.726744	0.02899	0
"4093"	"ID4093"	1.318173	0.022161	0
"4094"	"ID4094"	2.727491	0.003737	0
"4095"	"ID4095"	0.30786	0.177408	0
"4096"	"ID4096"	0.334904	0.00221	0
"4097"	"ID4097"	4.873404	0.003381	0
"4098"	"ID4098"	1.331482	0.03608	0
"4099"	"ID4099"	17.117196	0.000181	0
"4100"	"ID4100"	1.188851	0.056813	0
"4101"	"ID4101"	0.827381	0.696807	0
"4102"	"ID4102"	0.026427	0.002619	0
"4103"	"ID4103"	1.464183	0.006884	0
"4104"	"ID4104"	1.209998	0.621982	0
"4105"	"ID4105"	0.969374	0.947409	0
"4106"	"ID4106"	1.174001	0.727036	0
"4107"	"ID4107"	8.328649	0.001277	0
"4108"	"ID4108"	1.145938	0.001148	0
"4109"	"ID4109"	2.197116	0.063546	0
"4110"	"ID4110"	0.374152	0.000156	0
"4111"	"ID4111"	3.43912	0.001191	0
"4112"	"ID4112"	2.170554	0.383847	0
"4113"	"ID4113"	1.17248	0.717799	0
"4114"	"ID4114"	0.253232	0.313813	0
"4115"	"ID4115"	16.419151	6.6e-05	0
"4116"	"ID4116"	5.055043	0.044161	0
"4117"	"ID4117"	0.396446	0.007193	0
"4118"	"ID4118"	2.054255	0.081396	0
"4119"	"ID4119"	1.850436	0.478371	0
"4120"	"ID4120"	3.092708	0.470215	0
"4121"	"ID4121"	0.586657	0.000518	0
"4122"	"ID4122"	1.453021	0.103307	0
"4123"	"ID4123"	1.895783	0.003694	0
"4124"	"ID4124"	0.798008	0.657356	0
"4125"	"ID4125"	1.430502	0.118837	0
"4126"	"ID4126"	0.59677	0.002557	0
"4127"	"ID4127"	0.172104	0.000396	0
"4128"	"ID4128"	6.273628	0.118198	0
"4129"	"ID4129"	1.232599	0.02127	0
"4130"	"ID4130"	1.290155	0.098681	0
"4131"	"ID4131"	0.020197	0.19188	0
"4132"	"ID4132"	1.725646	0.263679	0
"4133"	"ID4133"	1.059365	0.80066	0
"4134"	"ID4134"	0.778115	0.090969	0
"4135"	"ID4135"	10.889645	1.9e-05	0
"4136"	"ID4136"	0.912814	0.232674	0
"4137"	"ID4137"	0.868395	0.603002	0
"4138"	"ID4138"	0.99053	0.967916	0
"4139"	"ID4139"	6.557618	0.019682	0
"4140"	"ID4140"	0.2151	0.059038	0
"4141"	"ID4141"	6.024908	6.4e-05	0
"4142"	"ID4142"	1.902441	0.001251	0
"4143"	"ID4143"	0.25202	0.181564	0
